case_id	name	category	signature	expected_hex	inspiration
case_0561	eight-argument-call--sub-borrow-halfword-swap-sub-borrow-231	abi-calls	sub-borrow,halfword-swap,sub-borrow,minmax-clamp,sub-borrow,add-carry,multiply-low,sub-borrow,reverse-loop,divide-rem,reverse-loop,reverse-loop	0xdb2e5b9d	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0562	eight-argument-call--rotate-mix-halfword-swap-sub-borrow-232	abi-calls	rotate-mix,halfword-swap,sub-borrow,multiply-low,endian-swap,compare-select,horner-loop,add-carry,array-scatter,compare-select,divide-rem,rotate-mix	0xd7d05b41	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0563	eight-argument-call--multiply-low-halfword-swap-sub-borrow-233	abi-calls	multiply-low,halfword-swap,sub-borrow,compare-select,rotate-mix,divide-rem,endian-swap,endian-swap,counted-loop,horner-loop,halfword-swap,gray-decode	0x6b647385	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0564	eight-argument-call--divide-rem-halfword-swap-sub-borrow-234	abi-calls	divide-rem,halfword-swap,sub-borrow,add-carry,short-circuit,multiply-low,short-circuit,mask-merge,array-scatter,divide-rem,carry-chain,byte-pack	0xab3f4ed2	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0565	eight-argument-call--mask-merge-halfword-swap-sub-borrow-235	abi-calls	mask-merge,halfword-swap,sub-borrow,mask-merge,switch-phi,mask-merge,reverse-loop,add-carry,compare-select,popcount-loop,reverse-loop,reverse-loop	0xdde93ccd	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0566	eight-argument-call--compare-select-halfword-swap-sub-borrow-236	abi-calls	compare-select,halfword-swap,sub-borrow,counted-loop,byte-pack,switch-phi,counted-loop,mask-merge,endian-swap,multiply-low,halfword-swap,carry-chain	0x5625542e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0567	eight-argument-call--byte-pack-halfword-swap-sub-borrow-237	abi-calls	byte-pack,halfword-swap,sub-borrow,gray-decode,minmax-clamp,endian-swap,minmax-clamp,divide-rem,compare-select,compare-select,add-carry,gray-decode	0x9627bb98	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0568	eight-argument-call--halfword-swap-halfword-swap-sub-borrow-238	abi-calls	halfword-swap,halfword-swap,sub-borrow,byte-pack,rotate-mix,endian-swap,gray-decode,gray-decode,halfword-swap,multiply-low,sub-borrow,endian-swap	0x05974e59	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0569	eight-argument-call--array-scatter-halfword-swap-sub-borrow-239	abi-calls	array-scatter,halfword-swap,sub-borrow,counted-loop,endian-swap,switch-phi,endian-swap,carry-chain,switch-phi,reverse-loop,endian-swap,short-circuit	0xaa820194	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0570	eight-argument-call--counted-loop-halfword-swap-sub-borrow-23a	abi-calls	counted-loop,halfword-swap,sub-borrow,popcount-loop,popcount-loop,sub-borrow,popcount-loop,multiply-low,divide-rem,short-circuit,switch-phi,minmax-clamp	0xe88fcfad	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0571	eight-argument-call--switch-phi-halfword-swap-sub-borrow-23b	abi-calls	switch-phi,halfword-swap,sub-borrow,minmax-clamp,counted-loop,gray-decode,multiply-low,carry-chain,switch-phi,array-scatter,horner-loop,array-scatter	0x10e598fa	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0572	eight-argument-call--short-circuit-halfword-swap-sub-borrow-23c	abi-calls	short-circuit,halfword-swap,sub-borrow,reverse-loop,add-carry,short-circuit,compare-select,reverse-loop,add-carry,reverse-loop,mask-merge,array-scatter	0x97474c51	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0573	eight-argument-call--popcount-loop-halfword-swap-sub-borrow-23d	abi-calls	popcount-loop,halfword-swap,sub-borrow,horner-loop,switch-phi,reverse-loop,short-circuit,gray-decode,byte-pack,multiply-low,sub-borrow,halfword-swap	0xdc4f1bca	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0574	eight-argument-call--reverse-loop-halfword-swap-sub-borrow-23e	abi-calls	reverse-loop,halfword-swap,sub-borrow,add-carry,switch-phi,halfword-swap,short-circuit,reverse-loop,minmax-clamp,array-scatter,multiply-low,minmax-clamp	0x50dae4f5	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0575	struct-by-value--gray-decode-halfword-swap-sub-borrow-23f	abi-aggregates	gray-decode,halfword-swap,sub-borrow,mask-merge,halfword-swap,counted-loop,rotate-mix,gray-decode,switch-phi,short-circuit,horner-loop,mask-merge	0xf0e797ec	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0576	struct-by-value--minmax-clamp-halfword-swap-sub-borrow-240	abi-aggregates	minmax-clamp,halfword-swap,sub-borrow,endian-swap,short-circuit,switch-phi,horner-loop,divide-rem,horner-loop,add-carry,array-scatter,halfword-swap	0x275e76c3	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0577	struct-by-value--endian-swap-halfword-swap-sub-borrow-241	abi-aggregates	endian-swap,halfword-swap,sub-borrow,halfword-swap,horner-loop,mask-merge,array-scatter,mask-merge,minmax-clamp,mask-merge,sub-borrow,endian-swap	0xa9880e93	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0578	struct-by-value--carry-chain-halfword-swap-sub-borrow-242	abi-aggregates	carry-chain,halfword-swap,sub-borrow,horner-loop,horner-loop,byte-pack,popcount-loop,short-circuit,switch-phi,multiply-low,multiply-low,mask-merge	0x67ab8ab8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0579	struct-by-value--horner-loop-halfword-swap-sub-borrow-243	abi-aggregates	horner-loop,halfword-swap,sub-borrow,counted-loop,minmax-clamp,mask-merge,multiply-low,popcount-loop,short-circuit,reverse-loop,horner-loop,divide-rem	0x69213bb4	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0580	struct-by-value--add-carry-array-scatter-sub-borrow-244	abi-aggregates	add-carry,array-scatter,sub-borrow,short-circuit,reverse-loop,compare-select,reverse-loop,array-scatter,horner-loop,popcount-loop,popcount-loop,divide-rem	0xa46b8118	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0581	struct-by-value--sub-borrow-array-scatter-sub-borrow-245	abi-aggregates	sub-borrow,array-scatter,sub-borrow,mask-merge,endian-swap,minmax-clamp,short-circuit,halfword-swap,short-circuit,short-circuit,sub-borrow,mask-merge	0xcdf02123	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0582	struct-by-value--rotate-mix-array-scatter-sub-borrow-246	abi-aggregates	rotate-mix,array-scatter,sub-borrow,reverse-loop,endian-swap,rotate-mix,halfword-swap,popcount-loop,byte-pack,counted-loop,byte-pack,sub-borrow	0x787e0b9c	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0583	struct-by-value--multiply-low-array-scatter-sub-borrow-247	abi-aggregates	multiply-low,array-scatter,sub-borrow,byte-pack,carry-chain,minmax-clamp,carry-chain,short-circuit,divide-rem,byte-pack,multiply-low,divide-rem	0xe5041799	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0584	struct-by-value--divide-rem-array-scatter-sub-borrow-248	abi-aggregates	divide-rem,array-scatter,sub-borrow,gray-decode,add-carry,divide-rem,array-scatter,byte-pack,rotate-mix,carry-chain,counted-loop,rotate-mix	0x0a31d14e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0585	struct-by-value--mask-merge-array-scatter-sub-borrow-249	abi-aggregates	mask-merge,array-scatter,sub-borrow,compare-select,gray-decode,counted-loop,gray-decode,counted-loop,popcount-loop,multiply-low,carry-chain,horner-loop	0x37983252	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0586	struct-by-value--compare-select-array-scatter-sub-borrow-24a	abi-aggregates	compare-select,array-scatter,sub-borrow,popcount-loop,gray-decode,halfword-swap,gray-decode,horner-loop,carry-chain,popcount-loop,divide-rem,byte-pack	0xc14bcbfc	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0587	struct-by-value--byte-pack-array-scatter-sub-borrow-24b	abi-aggregates	byte-pack,array-scatter,sub-borrow,divide-rem,divide-rem,rotate-mix,sub-borrow,carry-chain,sub-borrow,halfword-swap,add-carry,counted-loop	0x4ccfb1b7	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0588	struct-by-value--halfword-swap-array-scatter-sub-borrow-24c	abi-aggregates	halfword-swap,array-scatter,sub-borrow,counted-loop,counted-loop,popcount-loop,add-carry,rotate-mix,reverse-loop,gray-decode,reverse-loop,carry-chain	0x3aa9b935	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0589	struct-by-value--array-scatter-array-scatter-sub-borrow-24d	abi-aggregates	array-scatter,array-scatter,sub-borrow,multiply-low,mask-merge,gray-decode,rotate-mix,byte-pack,sub-borrow,rotate-mix,compare-select,multiply-low	0xe8f48482	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0590	struct-by-value--counted-loop-array-scatter-sub-borrow-24e	abi-aggregates	counted-loop,array-scatter,sub-borrow,halfword-swap,mask-merge,endian-swap,counted-loop,rotate-mix,carry-chain,minmax-clamp,minmax-clamp,byte-pack	0x07bce21b	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0591	struct-by-value--switch-phi-array-scatter-sub-borrow-24f	abi-aggregates	switch-phi,array-scatter,sub-borrow,sub-borrow,reverse-loop,horner-loop,halfword-swap,multiply-low,sub-borrow,sub-borrow,add-carry,compare-select	0xc572ade3	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0592	struct-by-value--short-circuit-array-scatter-sub-borrow-250	abi-aggregates	short-circuit,array-scatter,sub-borrow,array-scatter,halfword-swap,array-scatter,reverse-loop,horner-loop,reverse-loop,short-circuit,add-carry,reverse-loop	0x91124b66	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0593	struct-by-value--popcount-loop-array-scatter-sub-borrow-251	abi-aggregates	popcount-loop,array-scatter,sub-borrow,divide-rem,gray-decode,gray-decode,add-carry,counted-loop,sub-borrow,endian-swap,halfword-swap,switch-phi	0x85f33341	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0594	struct-by-value--reverse-loop-array-scatter-sub-borrow-252	abi-aggregates	reverse-loop,array-scatter,sub-borrow,switch-phi,switch-phi,array-scatter,short-circuit,multiply-low,compare-select,gray-decode,rotate-mix,multiply-low	0x9a11a3cb	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0595	struct-by-value--gray-decode-array-scatter-sub-borrow-253	abi-aggregates	gray-decode,array-scatter,sub-borrow,compare-select,halfword-swap,byte-pack,rotate-mix,counted-loop,popcount-loop,counted-loop,rotate-mix,counted-loop	0x51e9cd1f	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0596	struct-by-value--minmax-clamp-array-scatter-sub-borrow-254	abi-aggregates	minmax-clamp,array-scatter,sub-borrow,short-circuit,carry-chain,minmax-clamp,switch-phi,rotate-mix,counted-loop,mask-merge,add-carry,rotate-mix	0x07f475c5	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0597	struct-by-value--endian-swap-array-scatter-sub-borrow-255	abi-aggregates	endian-swap,array-scatter,sub-borrow,array-scatter,endian-swap,counted-loop,endian-swap,byte-pack,mask-merge,halfword-swap,minmax-clamp,gray-decode	0xf8d9c689	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0598	struct-by-value--carry-chain-array-scatter-sub-borrow-256	abi-aggregates	carry-chain,array-scatter,sub-borrow,reverse-loop,mask-merge,divide-rem,sub-borrow,carry-chain,compare-select,compare-select,rotate-mix,switch-phi	0x246aac3c	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0599	struct-by-value--horner-loop-array-scatter-sub-borrow-257	abi-aggregates	horner-loop,array-scatter,sub-borrow,switch-phi,rotate-mix,counted-loop,horner-loop,horner-loop,popcount-loop,multiply-low,compare-select,compare-select	0xf779fde0	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0600	struct-return--add-carry-counted-loop-sub-borrow-258	abi-aggregates	add-carry,counted-loop,sub-borrow,byte-pack,short-circuit,reverse-loop,minmax-clamp,divide-rem,multiply-low,compare-select,gray-decode,minmax-clamp	0x9890d94f	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0601	struct-return--sub-borrow-counted-loop-sub-borrow-259	abi-aggregates	sub-borrow,counted-loop,sub-borrow,rotate-mix,byte-pack,halfword-swap,counted-loop,array-scatter,divide-rem,horner-loop,gray-decode,mask-merge	0x8b6b93b2	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0602	struct-return--rotate-mix-counted-loop-sub-borrow-25a	abi-aggregates	rotate-mix,counted-loop,sub-borrow,mask-merge,switch-phi,carry-chain,reverse-loop,divide-rem,byte-pack,endian-swap,endian-swap,array-scatter	0xe0963cdf	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0603	struct-return--multiply-low-counted-loop-sub-borrow-25b	abi-aggregates	multiply-low,counted-loop,sub-borrow,add-carry,add-carry,halfword-swap,minmax-clamp,array-scatter,divide-rem,add-carry,popcount-loop,divide-rem	0x75680596	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0604	struct-return--divide-rem-counted-loop-sub-borrow-25c	abi-aggregates	divide-rem,counted-loop,sub-borrow,counted-loop,carry-chain,byte-pack,endian-swap,mask-merge,horner-loop,switch-phi,horner-loop,add-carry	0x837faf72	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0605	struct-return--mask-merge-counted-loop-sub-borrow-25d	abi-aggregates	mask-merge,counted-loop,sub-borrow,byte-pack,array-scatter,array-scatter,multiply-low,minmax-clamp,divide-rem,reverse-loop,gray-decode,popcount-loop	0xc255e952	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0606	struct-return--compare-select-counted-loop-sub-borrow-25e	abi-aggregates	compare-select,counted-loop,sub-borrow,halfword-swap,array-scatter,byte-pack,gray-decode,mask-merge,switch-phi,halfword-swap,array-scatter,endian-swap	0x53750af2	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0607	struct-return--byte-pack-counted-loop-sub-borrow-25f	abi-aggregates	byte-pack,counted-loop,sub-borrow,mask-merge,reverse-loop,endian-swap,popcount-loop,minmax-clamp,divide-rem,array-scatter,endian-swap,divide-rem	0xa1dee9a8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0608	struct-return--halfword-swap-counted-loop-sub-borrow-260	abi-aggregates	halfword-swap,counted-loop,sub-borrow,array-scatter,popcount-loop,reverse-loop,mask-merge,compare-select,array-scatter,add-carry,divide-rem,multiply-low	0x748f45b8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0609	struct-return--array-scatter-counted-loop-sub-borrow-261	abi-aggregates	array-scatter,counted-loop,sub-borrow,add-carry,compare-select,divide-rem,multiply-low,gray-decode,reverse-loop,array-scatter,minmax-clamp,counted-loop	0xc8e964b8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0610	struct-return--counted-loop-counted-loop-sub-borrow-262	abi-aggregates	counted-loop,counted-loop,sub-borrow,horner-loop,carry-chain,reverse-loop,gray-decode,counted-loop,sub-borrow,switch-phi,counted-loop,counted-loop	0xb75dfaf8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0611	struct-return--switch-phi-counted-loop-sub-borrow-263	abi-aggregates	switch-phi,counted-loop,sub-borrow,counted-loop,mask-merge,halfword-swap,mask-merge,horner-loop,carry-chain,reverse-loop,carry-chain,switch-phi	0xfde1d514	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0612	struct-return--short-circuit-counted-loop-sub-borrow-264	abi-aggregates	short-circuit,counted-loop,sub-borrow,divide-rem,byte-pack,horner-loop,add-carry,gray-decode,popcount-loop,popcount-loop,short-circuit,gray-decode	0xe1e32a8f	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0613	struct-return--popcount-loop-counted-loop-sub-borrow-265	abi-aggregates	popcount-loop,counted-loop,sub-borrow,endian-swap,minmax-clamp,sub-borrow,carry-chain,reverse-loop,compare-select,add-carry,halfword-swap,compare-select	0x638b49b8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0614	struct-return--reverse-loop-counted-loop-sub-borrow-266	abi-aggregates	reverse-loop,counted-loop,sub-borrow,reverse-loop,halfword-swap,horner-loop,carry-chain,gray-decode,mask-merge,carry-chain,rotate-mix,compare-select	0xe0a19887	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0615	struct-return--gray-decode-counted-loop-sub-borrow-267	abi-aggregates	gray-decode,counted-loop,sub-borrow,byte-pack,horner-loop,mask-merge,add-carry,reverse-loop,reverse-loop,switch-phi,carry-chain,byte-pack	0xa27b64db	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0616	struct-return--minmax-clamp-counted-loop-sub-borrow-268	abi-aggregates	minmax-clamp,counted-loop,sub-borrow,multiply-low,popcount-loop,array-scatter,byte-pack,array-scatter,divide-rem,rotate-mix,switch-phi,mask-merge	0xdb174a9f	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
